timestamp,event
2025-12-08T17:34:53.979813,EYE_OPEN
2025-12-08T17:34:54.040418,EYE_CLOSED
2025-12-08T17:34:54.101442,EYE_CLOSED
2025-12-08T17:34:54.163801,EYE_CLOSED
2025-12-08T17:34:54.223444,EYE_CLOSED
2025-12-08T17:34:54.284389,EYE_CLOSED
2025-12-08T17:34:54.353115,EYE_CLOSED
2025-12-08T17:34:54.420696,EYE_CLOSED
2025-12-08T17:34:54.480924,EYE_CLOSED
2025-12-08T17:34:54.541898,EYE_CLOSED
2025-12-08T17:34:54.602866,EYE_OPEN
2025-12-08T17:34:54.665000,EYE_CLOSED
2025-12-08T17:34:54.727272,EYE_CLOSED
2025-12-08T17:34:54.788018,EYE_CLOSED
2025-12-08T17:34:54.851671,EYE_CLOSED
2025-12-08T17:34:54.913308,EYE_CLOSED
2025-12-08T17:34:54.975500,EYE_CLOSED
2025-12-08T17:34:55.035319,EYE_CLOSED
2025-12-08T17:34:55.099288,EYE_CLOSED
2025-12-08T17:34:55.159736,EYE_CLOSED
2025-12-08T17:34:55.220430,EYE_CLOSED
2025-12-08T17:34:55.282188,EYE_CLOSED
2025-12-08T17:34:55.345809,EYE_CLOSED
2025-12-08T17:34:55.406954,EYE_CLOSED
2025-12-08T17:34:55.468456,EYE_CLOSED
2025-12-08T17:34:55.531824,EYE_CLOSED
2025-12-08T17:34:55.595328,EYE_CLOSED
2025-12-08T17:34:55.657756,EYE_CLOSED
2025-12-08T17:34:55.725540,EYE_CLOSED
2025-12-08T17:34:55.798406,EYE_CLOSED
2025-12-08T17:34:55.860149,EYE_CLOSED
2025-12-08T17:34:55.921913,EYE_CLOSED
2025-12-08T17:34:55.982418,EYE_CLOSED
2025-12-08T17:34:56.045209,EYE_CLOSED
2025-12-08T17:34:56.107484,EYE_CLOSED
2025-12-08T17:34:56.170288,EYE_CLOSED
2025-12-08T17:34:56.232749,EYE_CLOSED
2025-12-08T17:34:56.295840,EYE_CLOSED
2025-12-08T17:34:56.361197,EYE_CLOSED
2025-12-08T17:34:56.423212,EYE_CLOSED
2025-12-08T17:34:56.485894,EYE_CLOSED
2025-12-08T17:34:56.546575,EYE_CLOSED
2025-12-08T17:34:56.609567,EYE_CLOSED
2025-12-08T17:34:56.671410,EYE_CLOSED
2025-12-08T17:34:56.734743,EYE_CLOSED
2025-12-08T17:34:56.796609,EYE_CLOSED
2025-12-08T17:34:56.857742,EYE_CLOSED
2025-12-08T17:34:56.924232,EYE_CLOSED
2025-12-08T17:34:56.986804,EYE_CLOSED
2025-12-08T17:34:57.048113,EYE_CLOSED
2025-12-08T17:34:57.111976,EYE_CLOSED
2025-12-08T17:34:57.175153,EYE_CLOSED
2025-12-08T17:34:57.237942,EYE_CLOSED
2025-12-08T17:34:57.299156,EYE_CLOSED
2025-12-08T17:34:57.361863,EYE_CLOSED
2025-12-08T17:34:57.424610,EYE_CLOSED
2025-12-08T17:34:57.488007,EYE_CLOSED
2025-12-08T17:34:57.552120,EYE_CLOSED
2025-12-08T17:34:57.614412,EYE_CLOSED
2025-12-08T17:34:57.674586,EYE_CLOSED
2025-12-08T17:34:57.735974,EYE_CLOSED
2025-12-08T17:34:57.795458,EYE_CLOSED
2025-12-08T17:34:57.857124,EYE_CLOSED
2025-12-08T17:34:57.922978,EYE_CLOSED
2025-12-08T17:34:57.988542,EYE_CLOSED
2025-12-08T17:34:58.049521,EYE_CLOSED
2025-12-08T17:34:58.112186,EYE_CLOSED
2025-12-08T17:34:58.173158,EYE_CLOSED
2025-12-08T17:34:58.233372,EYE_CLOSED
2025-12-08T17:34:58.296250,EYE_CLOSED
2025-12-08T17:34:58.515596,EYE_CLOSED
2025-12-08T17:34:58.578990,EYE_CLOSED
2025-12-08T17:34:58.641325,EYE_CLOSED
2025-12-08T17:34:58.715968,EYE_CLOSED
2025-12-08T17:34:58.779512,EYE_CLOSED
2025-12-08T17:34:58.841789,EYE_OPEN
2025-12-08T17:34:58.906124,EYE_CLOSED
2025-12-08T17:34:58.973566,EYE_CLOSED
2025-12-08T17:34:59.037390,EYE_OPEN
2025-12-08T17:34:59.101804,EYE_CLOSED
2025-12-08T17:34:59.167767,EYE_CLOSED
2025-12-08T17:34:59.233324,EYE_OPEN
2025-12-08T17:34:59.296801,EYE_CLOSED
2025-12-08T17:34:59.363617,EYE_CLOSED
2025-12-08T17:34:59.430306,EYE_OPEN
2025-12-08T17:34:59.494943,EYE_OPEN
2025-12-08T17:34:59.560289,EYE_OPEN
2025-12-08T17:34:59.627397,EYE_OPEN
2025-12-08T17:34:59.694150,EYE_CLOSED
2025-12-08T17:34:59.763449,EYE_OPEN
2025-12-08T17:34:59.828949,EYE_OPEN
2025-12-08T17:34:59.891656,EYE_CLOSED
2025-12-08T17:34:59.955904,EYE_OPEN
2025-12-08T17:35:00.023597,EYE_CLOSED
2025-12-08T17:35:00.094135,EYE_OPEN
2025-12-08T17:35:00.164773,EYE_CLOSED
2025-12-08T17:35:00.228922,EYE_CLOSED
2025-12-08T17:35:00.289653,EYE_CLOSED
2025-12-08T17:35:00.350797,EYE_CLOSED
2025-12-08T17:35:00.419627,EYE_CLOSED
2025-12-08T17:35:24.983233,YAWN_WARNING
2025-12-08T17:35:25.034357,YAWN_WARNING
2025-12-08T17:35:25.080008,YAWN_WARNING
2025-12-08T17:35:25.128621,YAWN_WARNING
2025-12-08T17:35:25.172946,YAWN_WARNING
2025-12-08T17:35:25.224048,YAWN_WARNING
2025-12-08T17:35:25.265638,YAWN_WARNING
2025-12-08T17:35:25.309881,YAWN_WARNING
2025-12-08T17:35:25.356189,YAWN_WARNING
2025-12-08T17:35:25.401626,YAWN_WARNING
2025-12-08T17:35:25.448043,YAWN_WARNING
2025-12-08T17:35:25.492183,YAWN_WARNING
2025-12-08T17:35:25.541316,YAWN_WARNING
2025-12-08T17:35:25.585443,YAWN_WARNING
2025-12-08T17:35:25.656707,YAWN_WARNING
2025-12-08T17:35:25.690394,YAWN_WARNING
2025-12-08T17:35:25.736799,YAWN_WARNING
2025-12-08T17:35:25.782921,YAWN_WARNING
2025-12-08T17:35:25.830937,YAWN_WARNING
2025-12-08T17:35:25.875339,YAWN_WARNING
2025-12-08T17:35:25.922711,YAWN_WARNING
2025-12-08T17:35:25.968733,YAWN_WARNING
2025-12-08T17:35:26.012771,YAWN_WARNING
2025-12-08T17:35:26.064992,YAWN_WARNING
2025-12-08T17:35:26.112382,YAWN_WARNING
2025-12-08T17:35:26.150969,YAWN_WARNING
2025-12-08T17:35:26.200217,YAWN_WARNING
2025-12-08T17:35:26.245330,YAWN_WARNING
2025-12-08T17:35:26.292769,YAWN_WARNING
2025-12-08T17:35:26.337577,YAWN_WARNING
2025-12-08T17:35:26.388359,YAWN_WARNING
2025-12-08T17:35:26.433523,YAWN_WARNING
2025-12-08T17:35:26.473356,YAWN_WARNING
2025-12-08T17:35:26.523307,YAWN_WARNING
2025-12-08T17:35:26.567421,YAWN_WARNING
2025-12-08T17:35:26.615894,YAWN_WARNING
2025-12-08T17:35:26.659058,YAWN_WARNING
2025-12-08T17:35:26.707019,YAWN_WARNING
2025-12-08T17:35:26.753997,YAWN_WARNING
2025-12-08T17:35:26.795405,YAWN_WARNING
2025-12-08T17:35:26.846090,YAWN_WARNING
2025-12-08T17:35:28.224445,YAWN_WARNING
2025-12-08T17:35:28.273430,YAWN_WARNING
2025-12-08T17:35:31.011713,YAWN_WARNING
2025-12-08T17:35:31.260399,YAWN_WARNING
2025-12-08T17:35:31.305469,YAWN_WARNING
2025-12-08T17:35:31.353110,YAWN_WARNING
2025-12-08T17:35:31.401195,YAWN_WARNING
2025-12-08T17:35:31.442682,YAWN_WARNING
2025-12-08T17:35:31.488988,YAWN_WARNING
2025-12-08T17:35:31.535080,YAWN_WARNING
2025-12-08T17:35:31.582753,YAWN_WARNING
2025-12-08T17:35:31.633095,YAWN_WARNING
2025-12-08T17:35:31.674810,YAWN_WARNING
2025-12-08T17:35:31.722303,YAWN_WARNING
2025-12-08T17:35:31.769232,YAWN_WARNING
2025-12-08T17:35:31.812551,YAWN_WARNING
2025-12-08T17:35:31.861571,YAWN_WARNING
2025-12-08T17:35:31.909164,YAWN_WARNING
2025-12-08T17:35:31.952873,YAWN_WARNING
2025-12-08T17:35:32.000013,YAWN_WARNING
2025-12-08T17:35:32.044787,YAWN_WARNING
2025-12-08T17:35:32.094410,YAWN_WARNING
2025-12-08T17:35:32.137936,YAWN_WARNING
2025-12-08T17:35:32.185383,YAWN_WARNING
2025-12-08T17:35:32.236868,YAWN_WARNING
2025-12-08T17:35:32.277852,YAWN_WARNING
2025-12-08T17:35:32.326898,YAWN_WARNING
2025-12-08T17:35:32.388482,YAWN_WARNING
2025-12-08T17:35:32.429461,YAWN_WARNING
2025-12-08T17:35:32.475003,YAWN_WARNING
2025-12-08T17:35:32.508101,YAWN_WARNING
2025-12-08T17:35:32.559932,YAWN_WARNING
2025-12-08T17:35:32.600934,YAWN_WARNING
2025-12-08T17:35:32.647095,YAWN_WARNING
2025-12-08T17:35:32.695288,YAWN_WARNING
2025-12-08T17:35:32.742678,YAWN_WARNING
2025-12-08T17:35:32.788021,YAWN_WARNING
2025-12-08T17:35:32.832768,YAWN_WARNING
2025-12-08T17:35:32.890764,YAWN_WARNING
2025-12-08T17:35:32.943418,YAWN_WARNING
2025-12-08T17:35:32.988653,YAWN_WARNING
2025-12-08T17:35:33.047490,YAWN_WARNING
2025-12-08T17:35:33.095310,YAWN_WARNING
2025-12-08T17:35:33.144448,YAWN_WARNING
2025-12-08T17:35:33.186464,YAWN_WARNING
2025-12-08T17:35:33.234456,YAWN_ALARM
2025-12-08T17:35:33.284957,YAWN_ALARM
2025-12-08T17:35:33.326102,YAWN_ALARM
2025-12-08T17:35:33.393864,YAWN_ALARM
2025-12-08T17:35:33.439257,YAWN_ALARM
2025-12-08T17:35:33.487524,YAWN_ALARM
2025-12-08T17:35:33.530535,YAWN_ALARM
2025-12-08T17:35:33.575362,YAWN_ALARM
2025-12-08T17:35:33.620330,YAWN_ALARM
2025-12-08T17:35:33.665884,YAWN_ALARM
2025-12-08T17:35:33.715648,YAWN_ALARM
2025-12-08T17:35:33.760862,YAWN_ALARM
2025-12-08T17:35:33.807657,YAWN_ALARM
2025-12-08T17:35:33.857564,YAWN_ALARM
2025-12-08T17:35:33.899746,YAWN_ALARM
2025-12-08T17:35:33.944406,YAWN_ALARM
2025-12-08T17:35:33.974742,YAWN_ALARM
2025-12-08T17:35:34.042307,YAWN_ALARM
2025-12-08T17:35:34.088442,YAWN_ALARM
2025-12-08T17:35:34.130959,YAWN_ALARM
2025-12-08T17:35:34.177611,YAWN_ALARM
2025-12-08T17:35:34.226661,YAWN_ALARM
2025-12-08T17:35:34.273514,YAWN_ALARM
2025-12-08T17:35:34.316256,YAWN_ALARM
2025-12-08T17:35:34.377287,YAWN_ALARM
2025-12-08T17:35:34.422234,YAWN_ALARM
2025-12-08T17:35:34.471860,YAWN_ALARM
2025-12-08T17:35:34.519244,YAWN_ALARM
2025-12-08T17:35:34.566199,YAWN_ALARM
2025-12-08T17:35:34.607745,YAWN_ALARM
2025-12-08T17:35:34.657623,YAWN_ALARM
2025-12-08T17:35:34.891568,YAWN_ALARM
2025-12-08T17:35:34.930990,YAWN_ALARM
2025-12-08T17:35:34.980813,YAWN_ALARM
2025-12-08T17:35:35.032721,YAWN_ALARM
2025-12-08T17:35:35.073837,YAWN_ALARM
2025-12-08T17:35:35.121497,YAWN_ALARM
2025-12-08T17:35:35.162232,YAWN_ALARM
2025-12-08T17:35:35.212876,YAWN_ALARM
2025-12-08T17:35:35.256311,YAWN_ALARM
2025-12-08T17:35:35.334286,YAWN_ALARM
2025-12-08T17:35:35.382099,YAWN_ALARM
2025-12-08T17:35:35.423011,YAWN_ALARM
2025-12-08T17:35:35.472223,YAWN_ALARM
2025-12-08T17:35:35.520347,YAWN_ALARM
2025-12-08T17:35:35.564266,YAWN_ALARM
2025-12-08T17:35:35.609420,YAWN_ALARM
2025-12-08T17:35:35.665937,YAWN_ALARM
2025-12-08T17:35:35.708483,YAWN_ALARM
2025-12-08T17:35:35.750065,YAWN_ALARM
2025-12-08T17:35:35.794070,YAWN_ALARM
2025-12-08T17:35:35.841411,YAWN_ALARM
2025-12-08T17:35:35.889476,YAWN_ALARM
2025-12-08T17:35:35.935013,YAWN_ALARM
2025-12-08T17:35:35.980286,YAWN_ALARM
2025-12-08T17:35:36.025680,YAWN_ALARM
2025-12-08T17:35:36.068268,YAWN_ALARM
2025-12-08T17:35:36.116227,YAWN_ALARM
2025-12-08T17:35:36.164599,YAWN_ALARM
2025-12-08T17:35:36.212272,YAWN_ALARM
2025-12-08T17:35:36.257279,YAWN_ALARM
2025-12-08T17:35:36.302764,YAWN_ALARM
2025-12-08T17:35:36.348922,YAWN_ALARM
2025-12-08T17:35:36.393994,YAWN_ALARM
2025-12-08T17:35:36.443078,YAWN_ALARM
2025-12-08T17:35:36.490313,YAWN_ALARM
2025-12-08T17:35:36.535849,YAWN_ALARM
2025-12-08T17:35:36.582236,YAWN_ALARM
2025-12-08T17:35:36.627494,YAWN_ALARM
2025-12-08T17:35:36.675883,YAWN_ALARM
2025-12-08T17:35:36.722573,YAWN_ALARM
2025-12-08T17:35:36.767552,YAWN_ALARM
2025-12-08T17:35:36.813245,YAWN_ALARM
2025-12-08T17:35:36.861094,YAWN_ALARM
2025-12-08T17:35:36.907227,YAWN_ALARM
2025-12-08T17:35:36.951347,YAWN_ALARM
2025-12-08T17:35:36.999230,YAWN_ALARM
2025-12-08T17:35:37.046370,YAWN_ALARM
2025-12-08T17:35:37.091573,YAWN_ALARM
2025-12-08T17:35:37.140840,YAWN_ALARM
2025-12-08T17:35:37.189244,YAWN_ALARM
2025-12-08T17:35:37.231268,YAWN_ALARM
2025-12-08T17:35:37.279370,YAWN_ALARM
2025-12-08T17:35:37.326315,YAWN_ALARM
2025-12-08T17:35:37.384935,YAWN_ALARM
2025-12-08T17:35:37.428887,YAWN_ALARM
2025-12-08T17:35:37.461407,YAWN_ALARM
2025-12-08T17:35:37.510115,YAWN_ALARM
2025-12-08T17:35:37.559475,YAWN_ALARM
2025-12-08T17:35:37.604095,YAWN_ALARM
2025-12-08T17:35:37.648893,YAWN_ALARM
2025-12-08T17:35:37.723713,YAWN_ALARM
2025-12-08T17:35:37.771233,YAWN_ALARM
2025-12-08T17:35:37.822574,YAWN_ALARM
2025-12-08T17:35:37.863986,YAWN_ALARM
2025-12-08T17:35:37.912005,YAWN_ALARM
2025-12-08T17:35:37.953896,YAWN_ALARM
2025-12-08T17:35:38.002287,YAWN_ALARM
2025-12-08T17:35:38.054654,YAWN_ALARM
2025-12-08T17:35:38.092858,YAWN_ALARM
2025-12-08T17:35:38.140798,YAWN_ALARM
2025-12-08T17:35:38.186506,YAWN_ALARM
2025-12-08T17:35:38.233667,YAWN_ALARM
2025-12-08T17:35:38.277412,YAWN_ALARM
2025-12-08T17:35:38.327432,YAWN_ALARM
2025-12-08T17:35:38.370856,YAWN_ALARM
2025-12-08T17:35:38.418165,YAWN_ALARM
2025-12-08T17:35:38.465340,YAWN_ALARM
2025-12-08T17:35:38.706372,YAWN_ALARM
2025-12-08T17:35:38.754761,YAWN_ALARM
2025-12-08T17:35:38.799151,YAWN_ALARM
2025-12-08T17:35:38.848348,YAWN_ALARM
2025-12-08T17:35:38.922290,YAWN_ALARM
2025-12-08T17:35:38.970912,YAWN_ALARM
2025-12-08T17:35:39.013131,YAWN_ALARM
2025-12-08T17:35:39.062794,YAWN_ALARM
2025-12-08T17:35:39.108407,YAWN_ALARM
2025-12-08T17:35:39.154744,YAWN_ALARM
2025-12-08T17:35:39.200819,YAWN_ALARM
2025-12-08T17:35:39.247059,YAWN_ALARM
2025-12-08T17:35:39.293830,YAWN_ALARM
2025-12-08T17:35:39.340367,YAWN_ALARM
2025-12-08T17:35:39.389369,YAWN_ALARM
2025-12-08T17:35:39.433306,YAWN_ALARM
2025-12-08T17:35:39.480304,YAWN_ALARM
2025-12-08T17:35:39.521982,YAWN_ALARM
2025-12-08T17:35:39.583965,YAWN_ALARM
2025-12-08T17:35:39.636302,YAWN_ALARM
2025-12-08T17:35:39.678809,YAWN_ALARM
2025-12-08T17:35:39.722674,YAWN_ALARM
2025-12-08T17:35:39.768902,YAWN_ALARM
2025-12-08T17:35:39.813249,YAWN_ALARM
2025-12-08T17:35:39.864263,YAWN_ALARM
2025-12-08T17:35:39.922920,YAWN_ALARM
2025-12-08T17:35:39.973261,YAWN_ALARM
2025-12-08T17:35:40.018284,YAWN_ALARM
2025-12-08T17:35:40.063459,YAWN_ALARM
2025-12-08T17:35:40.109294,YAWN_ALARM
2025-12-08T17:35:40.151795,YAWN_ALARM
2025-12-08T17:35:40.203485,YAWN_ALARM
2025-12-08T17:35:40.845806,EYE_CLOSED_ALARM
2025-12-08T17:35:40.889908,EYE_CLOSED_ALARM
2025-12-08T17:35:40.935140,EYE_CLOSED_ALARM
2025-12-08T17:35:40.985762,EYE_CLOSED_ALARM
2025-12-08T17:35:41.030594,EYE_CLOSED_ALARM
2025-12-08T17:35:41.075375,EYE_CLOSED_ALARM
2025-12-08T17:35:41.123038,EYE_CLOSED_ALARM
2025-12-08T17:35:41.165188,EYE_CLOSED_ALARM
2025-12-08T17:35:41.211917,EYE_CLOSED_ALARM
2025-12-08T17:35:42.472006,YAWN_WARNING
2025-12-08T17:35:42.519190,YAWN_WARNING
2025-12-08T17:35:42.565645,YAWN_WARNING
2025-12-08T17:35:42.613307,YAWN_WARNING
2025-12-08T17:35:42.662311,YAWN_WARNING
2025-12-08T17:35:42.706593,YAWN_WARNING
2025-12-08T17:35:42.752535,YAWN_WARNING
2025-12-08T17:35:42.795694,YAWN_WARNING
